id,QuestionID,QuestionTxt,RespTxt,RespPct,SurveyOrg,SurveySponsor,BegDate,EndDate,SampleSize,IntMethod,SubPopulation
75,USPSRA.092813.R20J,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...create a new government run insurance plan to be offered along with private plans?","No, law does not do this",32.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
75,USPSRA.092813.R20J,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...create a new government run insurance plan to be offered along with private plans?",Don't know/Refused,16.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
76,USPSRA.092813.R20I,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?","Yes, law does this",43.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
76,USPSRA.092813.R20I,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?","No, law does not do this",35.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
76,USPSRA.092813.R20I,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...allow undocumented immigrants to receive financial help from the government to buy health insurance?",Don't know/Refused,21.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
78,USPSRA.092813.R20G,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?","Yes, law does this",42.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
78,USPSRA.092813.R20G,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?","No, law does not do this",38.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
78,USPSRA.092813.R20G,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...establish a government panel to make decisions about end-of-life care for people on Medicare?",Don't know/Refused,20.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Hawaii,39.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Kansas,1.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Someplace else in the US,3.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Not sure which state in the US,20.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Kenya,6.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Indonesia,2.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Someplace else outside the US,5.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Not sure which country,11.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
8,USCBS.062810VF.R08,"Do you think Barack Obama was born in the United States, or do you think he was born in another country?...Hawaii, Kansas, someplace else in the US, not sure which state in the US, Kenya, Indonesia, someplace else outside the US, not sure which country",Don't know/No answer,13.0,CBS News,Vanity Fair,06/01/2010,06/03/2010,960.0,telephone,
82,USPSRA.092813.R20H,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...cut benefits for people in the traditional Medicare program?","Yes, law does this",42.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
82,USPSRA.092813.R20H,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...cut benefits for people in the traditional Medicare program?","No, law does not do this",40.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
82,USPSRA.092813.R20H,"(I'm going to read you a list of specific elements or parts of the law.  For each, please tell me whether you think it is included in the (2010) health reform law, or not.) To the best of your knowledge, would you say the health reform law does or does not...cut benefits for people in the traditional Medicare program?",Don't know/Refused,18.0,Princeton Survey Research Associates International,Henry J. Kaiser Family Foundation,09/12/2013,09/18/2013,1503.0,telephone,
86,USORC.082009NII.RB,"From what you know, do you think it is true or not true that the health care (reform) legislation will create these so called 'death panels' (or government organizations that will and will not receive health services when they are certainly ill)?",True,30.0,Opinion Research Corporation,Pew Research Center for the People & the Press,08/14/2009,08/17/2009,1003.0,telephone,Asked of those who have heard a lot/a little about this (86%)
86,USORC.082009NII.RB,"From what you know, do you think it is true or not true that the health care (reform) legislation will create these so called 'death panels' (or government organizations that will and will not receive health services when they are certainly ill)?",Not true,50.0,Opinion Research Corporation,Pew Research Center for the People & the Press,08/14/2009,08/17/2009,1003.0,telephone,Asked of those who have heard a lot/a little about this (86%)
86,USORC.082009NII.RB,"From what you know, do you think it is true or not true that the health care (reform) legislation will create these so called 'death panels' (or government organizations that will and will not receive health services when they are certainly ill)?",Don't know/Refused,20.0,Opinion Research Corporation,Pew Research Center for the People & the Press,08/14/2009,08/17/2009,1003.0,telephone,Asked of those who have heard a lot/a little about this (86%)
