100952252       1221412642124112081191121112     4243222     12412  08  0812 42120095201633212111121 1911313213331112 123111211211214124        3211211112411212300952078903193338 001000908081  01232       083000528333458751  00   56431232 1
100953810       1121423261924111989921231112     4344323     44444  10  1012 43120095325891292111111 1132311131231212 113222312221193494        43313141144146 4300953079563183235 001000910101  05232       049001722222328711       22011212 3
100954808       162141236211412290229913223                                    220095491593223299121 9299319911331299 23122232113312332           3921 21  2 6  300954079712165329 0010009    2  02232       001002688441258756       22814222 2
100955405       1631310181113111531122133212     2334222     34422  98  0412 23220095591223113222111 21113423132111222 23222122123122223        42312131144122 2300955080494221532 001000998042  04132       049000939333758852       44531232 2
100956985       1321429512114111021122221112     4444321     33333  99  0831 44120095611333212222121 1232212911311111 111222921111113194        4391223113313213300956080593200031 001000999082  03112       057000419331938832  00   45331242 2
100957816       1111427121114122512921939223     4444192     34434  04  9929 4422009579222222299922922932312199331199 211911911223399124        41113131144132 4300957080834162033 001000904992  06231       165000253222638832       37741222 3
100958940       141142456121419251212214224                                    22009589332111241112222132312132122212 22222212113111442           3925 11  2 61 300958080914195638 0010009       13132       485000210334428812  00   44831232 1
100959615       131142208291419217222913223343434     9134334     98  99  22 4322009590222322343322222921322122332191 211222321213114114        34223132143131 4300959080952162922 001000998991  05232       037000281334328812       56642232 3
100960276       162141384291411251112224395244343     3443443     02  02  92 44120096011323123222111 29393133133399121 23222121111112223        43223142134142 3300960081271191618 001000902022  09232       185001619334758851       34421252 3
100961510       122131216291312206222224123                                    22009612533112244222211121211212131222 23122231221312432           3115 11  2 6  300961082591224419 0010009       07232       013000841440538834  97   3231215111
100962563       1321423171124112531221132233     4231322     34334  09  9931 42120096211323122222122222313121121321221 11122322113112223        13313131143136 4300962083063203533 001000909992  04132       191001162221658952       34221242 2
100963913       1541415071224122802222233934     4444192     44432  04  0422 44120096315223223222221 21311123111391992 11222221111223224        41112141144132 2300963083444143332 001000904042  03232       091002541221738932       42711242 2
100964216       1120319932913122202221132221     4113211     41114  02  022134112009649152312223322222212312123122111 211222321133123321        3222154211111114300964083973221738 00100090202   10232       035000476223618911  00   45531252 2
100965843       321142330212419242111224324144442     2244422     03  04  12 44220096512222122111111 21222123133322222 21222212211193294        42119141144122 2300965084321202112 001000903041  06232       019000254334128911       48841212 3
100966908       1421411142324111321192921911     2322332     41312  06  0112 23220096691723311222121 1139321913312222 122112913122293322        2339214111311202300966084683185235 001000906012  07131       019000294113158941  00   5493125111
100967954       132142303211419253922923222443233     9214433     99  99  91 43120096711632122111121 2212393313332922 231122221143121222        33922219144132 3300967084771183919 001000999992  19232       011000982331038921       25831232 2
